title,category
 위드 코로나  얼마나 됐다고  확진자 급증에 네덜란드  재봉쇄 ,World
 위드 코로나  너무 빨랐나    유럽에 다시 드리운  먹구름 ,World
COP  에서 막판까지 석탄이 쟁점된 이유,World
EU  셀트리온 렉키로나 코로나   항체치료제로 사용 승인,World
아프간 탈레반 장악  개월 경제난 테러에 정권 지속 의문,World
테슬라 모델  모델Y는 얼마나 팔렸을까,World
드론 암살시도 난민 밀어내기  하이브리드 전쟁  등장,World
너무 야하게 입었다는 이유로   마트서 쫓겨난 여성  역겨워 ,World
 위드 코로나  전환에도 재확산 없는 포르투갈   비결은 ,World
시진핑에 할 말은 하겠다는 미국 정상회담 성과 전망엔 신중론,World
원전 없애고 가장 더러운 연료 늘린다  골치 아픈 독일  탈핵 ,World
머스크  일주일 내내 테슬라 주식 팔아    조 천억원어치 매도,World
미국도 코로나 겨울철 재확산 시작하나 확진자 상승세로 반전,World
급증하는 확진자에 비상 걸린 유럽   네덜란드  재봉쇄 ,World
머스크 닷새 연속 테슬라 주식  조원어치 매도  테슬라 주가      ,World
독일 코로나   엿새째 최고 속도 확산  학교 재봉쇄 가능성 ,World
머스크  일주일 내내 테슬라 주식 팔았다  조  천억 원어치 매도,World
 특파원 리포트   확 바뀐         일 행사 그들이  몸 사리게  된 이유,World
두테르테 딸 사라 부통령 선거 출마  마르코스 아들의 러닝 메이트로,World
미 연방정부 결론 안났는데 부스터샷 허용하는 주정부 속출,World
태국   무격리 입국 으로 관광 재개    절차 비용 만만치 않아 ,World
스페이스X 우주선 또 발사   우주인  백 명 돌파,World
벨라루스 우크라이나 긴장 고조 속 러 서방 동시다발 무력대치 종합 ,World
바이든표 인프라법 찬성한 공화당 의원들 수난 살해 위협도,World
척수마비 쥐 한 달 만에 다시 걸었다    신경재생 물질  효과,World
독일 메르켈  확진자 급증에  가능한 빨리 백신 맞아야 ,World
EU  셀트리온 코로나 항체치료제 승인   중증 위험 환자 치료,World
스코틀랜드 기후 위기 해수면 상승 해안 침식,World
미 중   일 첫 정상회담 논의 내용과 전망은 ,World
 서방 러시아 우발적 전쟁 우려 냉전종식 이후 최고조 ,World
피임까지 강요받았던 브리트니    년만에 자유 얻었다,World
 서방 러시아 우발적 전쟁 우려 냉전종식 이후 최고조 ,World
  대사관    재계에  반중입법 막아달라 ,World
CNN   북한 해금강 호텔  집중 조명  녹스는 세계 첫 수상호텔 ,World
두테르테 딸 사라  예상 깨고 내년 부통령 선거 출마 종합 ,World
  중국서 장사하기 싫니   중 대사관  미 재계에 의회로비 압박 ,World
 시진핑 시대  선언 절대권력과 민족주의의 결합 ,World
 난민 밀어내기 에  못 받겠다  전 세계 난민 전쟁,World
사우디 연합군  예멘 내전 요충지 호데이다 항구서 철수,World
 단독  수십조 예산 투입됐는데 미 정부 빼고 특허 신청한 모더나,World
유럽  확진자 치솟자 다시  봉쇄   환자 더 못 받아 ,World
 세계를 가다 올해는   면조   가장 비싼   추수감사절 ,World
코로나 재확산 위기 속 네덜란드  봉쇄령  렉키로나 승인,World
중국  정상회담 앞두고 미국에  대만 간섭 말라  경고,World
세계인 가장 큰 걱정은  불평등  한국인은  이게  제일 걱정,World
 요미우리  한중일 정상회의  올해도 무산   최악의 한일관계 때문 ,World
 중국이 기술 훔쳐 갈라   미국  자국 반도체 기업  인텔  중국내 공장 증설  불허 ,World
네덜란드   위드 코로나  두 달 만에 유럽 첫  봉쇄  유턴,World
 미 공화당   트럼프표  중국매파 상원의원들 육성중  포린폴리시 ,World
  에 반도체 생산확대 안 돼   인텔에 제동 건   정부,World
벨라루스 우크라이나 긴장 고조 속 러 서방 동시다발 무력대치,World
 왕자님 만났다  패리스 힐튼  동갑내기 사업가와 호화 결혼식,World
머스크 주식 매각에  휘청   테슬라    개월 만의 최악 ,World
 호감간다  한국인 꼽은 정상  명 중  위는 바이든   김정은  등,World
 철통 방역     위드 코로나 조건   치사율      이하 ,World
   반도체 굴기 핵심  SMIC 전폭 지원  조원대 투자,World
 중국  반도체 업체 SMIC에  조원대 직접 투자 ,World
 난민 밀어내기 에  못 받겠다  전 세계 난민 전쟁,World
 위드코로나  유럽  확진자 급증에 봉쇄 카드 꺼내든다,World
인도서 사람   명 죽인  살인 코끼리  살려줬더니 ,World
유럽  확진자 치솟자 고강도  봉쇄 조치  카드 꺼냈다,World
 온통 멍자국   점슛 실패 NBA선수출신의 딸  한국계 여학생에 돌연 주먹질,World
인텔  백악관 제동으로 중국 내 생산 확대 계획 무산 안보 우려,World
머스크 매도에 테슬라   개월만에 주간낙폭        최대 ,World
 중국서 반도체 만들지 마  백악관  인텔  생산 확대 통제,World
 옷이 너무 야하다  마트서 쫓겨난   대  결국 본사가  사과 ,World
유럽  확진자 치솟자  봉쇄카드 까지 다시 꺼내든다,World
 주부신화  쓴   대표 CEO    대 여비서를 후계자로 지정 화제,World
서방 지도자들  리비아 성공적 선거 지지 외세 철수 촉구,World
머스크   조원 상당 테슬라 주식 매각 일주일간 주가       하락,World
백악관  중국에선 반도체 만들지마  인텔 생산확대 통제,World
인도서   명 죽인 코끼리 사살 대신 훈련 보살핌에  갱생 ,World
왕이  블링컨에  대만독립 반대해야  정상회담 앞두고 견제구,World
 선제공격 능력 갖추자   정부 주장에  시대착오적  비판,World
화상연결로 첫 정상회담 갖는 바이든 시진핑  차라리 비대면이 나을 수도  ,World
한국인이 가장 좋아하는 주변국 정상  위는 푸틴  위는 ,World
벨라루스 난민 사태 확전 양상 무력 충돌 긴장감 고조,World
두테르테 딸 사라  예상 깨고 내년 부통령 선거 출마,World
테슬라 주가  머스크 매도에   개월만에 주간 낙폭  최대 ,World
 런던 통신  K팝  브릿팝의 나라를 흔들다,World
 자막뉴스  확진자   만 명이나 나왔던 인도  현재 상황은 ,World
파양한 맹견  입양 한달도 안돼 이웃집   살 남아 물어죽여,World
북한  백신접종 시작도 안해 WHO  미접종국    에리트레아 유일 ,World
머스크 매도 소식에 테슬라 주가   개월만에  주간 낙폭 최대 ,World
국민   명 중    명  김정은 시진핑 기시다  비호감  한국갤럽,World
 너무 야하다  마트서 쫓겨난   대 여성  옷차림 어땠길래,World
   탄도 미사일 대응 위해 적 기지 공격 능력 보유해야 한다  논의 시작,World
CNN    해금강호텔 사연 집중 조명  비극적으로 끝날 수도 ,World
스페이스X 대형 우주선  스타십  첫 우주비행 한걸음 더 전진,World
테슬라 주가   개월만에 주간 낙폭  최대 ,World
 르포  하늘길 재개방에 공항 곳곳서  기쁨  항공대란 대비 긴장감도,World
  년 후견인 족쇄 푼 브리트니 스피어스  인생 최고의 날 ,World
머스크 매도에 테슬라    개월만에  주간낙폭 최대 ,World
바이든 시진핑 첫 회담  G  갈등 돌파구될까 SCMP  미션 임파서블 ,World
 세 차례 약혼 끝  패리스 힐튼  초호화 결혼 남편은 누구 ,World
확진자 폭증 네덜란드  위드 코로나   록다운  U턴,World
패리스힐튼  사흘간  초호화 결혼식  남편 누구길래 ,World
 점슛 안들어가자 한국계 여학생 폭행   흑인은 NBA 선수의 딸 영상 ,World
테슬라 주가  머스크 매도에   개월만에 주간 낙폭  최대 ,World
 런던 통신  K팝  브릿팝의 나라를 흔들다,World
 자막뉴스  확진자   만 명이나 나왔던 인도  현재 상황은 ,World
 여기는 중국   한국은 폐지했는데   셧다운제 폐지 소식에   누리꾼 동요,World
베트남 코로나  확산일로  하루 확진자  천명 육박,World
북한  코로나 백신 접종 언제쯤 WHO  접종 촉구,World
네덜란드  서유럽 중 첫 재봉쇄 오스트리아 등 부분 조치,World
바이든 시진핑    일 첫 양자회담 미중관계 개선 계기될까 ,World
 너무 야하다  마트서 쫓겨난   대 영국 여자  역겨운 행동 ,World
인도서   명 죽인  살인 코끼리    년간 훈련 받아 갱생에 성공,World
기후위기 누구 책임이 제일 클까 손실 피해 보상기준은,World
  사이더   테슬라 주식을 왜 파는건데    머스크의 미스터리,World
 더이상 못 키워  파양한 맹견  이웃집   살 아이 물어 죽였다,World
브리트니 스피어스    년 만에 자유 되찾았다 후견인 제도 종료,World
확진자 급증 유럽 비상   네덜란드  록다운  재가동 ,World
위드 코로나 며칠됐다고  확진자 급증에 네덜란드  재봉쇄  독일도 검토,World
 기시다    CPTPP 가입  견제     가입 기준 높아 ,World
머스크  테슬라 주식     억원어치 또 매각 나흘간  조    억원,World
 자막뉴스  척수마비 쥐  한 달 만에   기적같은 일,World
블루오리진으로 우주여행 간  기업인 한달 만에 추락사,World
머스크 매도에 테슬라 주가   개월만에 주간 낙폭 최대,World
중국  역사결의 후속작업 돌입 시진핑 장기집권 준비 착수,World
머스크의 우주선  스타십  시험 성공 우주비행에 한 걸음 더,World
 위드코로나  들어간 네덜란드  확진자 급증에 봉쇄 재개,World
일본  적 기지 공격능력 보유  논의 착수  선제 공격 논란 ,World
요소수 베트남은 남아 도는데 중국만 의지하다 뒤통수 맞았다,World
네덜란드   위드 코로나    일만에  봉쇄령  경찰  항의 시민에 물대포,World
  년 억울한 옥살이   남성  풀려난 뒤   개월 지나서야 사면,World
 공주 된 기분  패리스 힐튼  동갑내기 사업가와 화촉,World
 입 맞춰달라 며 젊은 아기 엄마에게 황당 요구한 영국 배달 기사남,World
확진자 급증에 네덜란드  록다운  재가동 독일 등도 검토,World
우주 다녀온 지 한 달 만에    기업인  비행기 추락으로 사망,World
셀트리온 항체치료제  렉키로나   EU로부터 공식 승인,World
머스크  나흘간 테슬라 주식  조    억원어치 팔았다  왜 ,World
패리스 힐튼  동갑내기 사업가와 결혼    마침내 왕자와 키스 ,World
 세계의 건축  파스텔톤 미로 계단  오징어 게임  세트장    년 된 지중해 아파트,World
  살 패리스 힐튼 품절녀 됐다  동갑내기 사업가와 웨딩마치,World
일본  선제공격 논란  적 기지 공격능력 보유 논의 착수,World
      일 저녁 바이든 시진핑 화상 정상회담  공식 발표,World
유럽  동부전선  이상   난민 위기에 러 침공 우려까지,World
머스크      억원 테슬라 주식 또 매각해,World
패리스 힐튼  동갑 사업가와 사흘 호화 결혼식 올려  행복한 삶 시작 ,World
 Pick   몸매 다 보여  노출 의상 입었다고 마트서 쫓겨난   여성,World
 Pick   점슛 실패하자  퍽  한국계 학생 때려눕힌 전 NBA 선수 딸,World
 아시아 음식과 아시아 배 아니길  인종차별 재판 판사의 썰렁한 농담,World
인구     만 영국  국민  명 중  명 누적 확진자 되나,World
시진핑  연임 기정사실화      년  대관식 까지 대내외 난제 해결 숙제,World
EU  셀트리온  렉키로나  정식 승인 국산 코로나   치료제 중 최초,World
뉴욕증시  인플레 우려 속 상승   메타     테슬라       데일리 국제금융시장 ,World
셀트리온 렉키로나  EU집행위서 코로나   항체치료제로 정식 승인,World
영국  폴란드 벨라루스 국경에 파병 계획 나토도  예의주시 ,World
세금먹고 튀려는 모더나     정부 쏙 빼놓고 단독 특허권 신청,World
인플레 우려에도  나스닥    상승 마감,World
미  일본과 철강 관세 협의  중국 철강산업 견제 시사,World
포르투갈  상사의 근무시간 외 전화  불법  재택근무 시 전기료는 ,World
  위 삼성 타도     의 M A SK하이닉스에 발목잡혔다  정영효의 일본산업 분석 ,World
미  일본과 철강 관세 협의 시작  중국 견제 의도 드러내,World
금리인상 우려  비트코인 최고점 찍은 뒤 연이틀 하락 상보 ,World
척수마비 쥐 한 달 만에 다시 걸었다    신경재생 물질  효과,World
유럽  동부전선  이상   난민 위기에 러 침공 우려까지,World
백악관  바이든    일 회담서 시진핑에 우려 솔직히 전할 것 ,World
코로나   유행  역주행  뉴질랜드  봉쇄조치 백신 의무화에 불안감 커져,World
인플레 뿐 아니라 구인난도  일시적  아니란 관측  김현석의 월스트리트나우 ,World
테슬라    급락 vs 리비안    급등  희비 쌍곡선 ,World
 일한 만큼만 돈 준다   분 지각에  분 임금    원 깎은  회사,World
 뉴욕마감 나스닥    상승 대형 기술 주도 저가 매수,World
오스트리아  백신 미접종자 외출 금지령,World
EU  셀트리온 항체치료제  렉키로나  사용 승인,World
벌써   개월째  에 스스로 갇힌 시진핑  해외순방 끊은 이유는,World
테슬라 대항마 리비안 또    급등  사흘간     폭등,World
커지는 인플레 압력   소비자물가         년 만에 최대,World
코로나   심각성 숨기려고 CDC 압박한 트럼프 행정부,World
 공동부유  눈치  성장세 꺾인   알리바바 쌍십일,World
  역사결의에 타이완 홍콩 거론 타이완 반발  불가능한 정치적 주장 ,World
 뉴욕증시  인플레 우려 속 상승 마감 다우       ,World
바이든  열달 만에 FDA국장 지명 맨친  후퇴 모독  또 반대,World
뉴욕증시  인플레 부담에도 나스닥    상승 마감,World
미 SEC  비트코인 현물 ETF 또 승인 거부  투자자 보호 미흡 ,World
두 개의 함정에 빠진 중국과 탈허향실       정책,World
김준형  교황 방북  분위기 좋을때 부스터샷처럼 가야   한판승부 ,World
백악관  바이든    일 회담서 시진핑에 우려 솔직히 전할것  종합 ,World
미국 SEC  반에크 비트코인 ETF 승인 거부,World
    살  뛰기 좋은 나이지    할머니    m   초 질주,World
유럽연합  셀트리온 코로나   치료제 공식 승인,World
   년 전 기술에    정부 TSMC공장 지원에 현지서 잇단 비판,World
재생에너지 모범 캘리포니아  원전 폐쇄는 낭비  목청 커진다,World
 페밀리스트 이재명  뭔가요  검은머리 외국인  콩글리시  뉴스원샷 ,World
EU  셀트리온 코로나 항체치료제 승인   중증 위험 환자 치료,World
시진핑     대 지도자로  셀프 등극  장기집권 포석,World
위드코로나 철회한 네덜란드   주간 봉쇄령 도입,World
모더나 맞은 젊은 남성 심근염 발생 위험 화이자보다  배 높아,World
 정시행의 뉴욕 드라이브   자고나면 값 올라   추수감사절용 식품 미리 사 냉동보관,World
  년  테러 때 국민 못 지켰다   올랑드  법정에 나와 국민에 사죄,World
바이든 시진핑    일 화상 정상회의,World
 시진핑  강력한   인 통치체제  다지기   와 패권경쟁 거세질듯 ,World
   극우  유신회  창당  년 만에 제 당   내년  월 개헌 국민투표  글로벌 포커스 ,World
   부스터 샷  도입 후 항체검사 인기   실효성은  분분 ,World
전 주인도 포기한 맹견  입양 한 달 만에   살 아들 물어 죽였다,World
아프간 폭탄 테러  신도들 많이 모이는 금요 예배 노렸다,World
김준형  교황 방북  분위기 좋을때 부스터샷처럼 가야   한판승부 ,World
유엔 보고관  레바논  실패한 국가로 가고 있다  경고,World
모더나 백신  심근염 발생 화이자의  배    돌파감염은 적다 ,World
  부통령  마크롱과 잠수함 논의 안해 양국관계 지속성 논의  종합 ,World
미국 대사관 철수한 아프간서 카타르가  이익대표국 맡기로,World
머스크  테슬라 주식     억원어치 또 팔았다,World
패리스 힐튼  동갑 사업가와 웨딩 마치  영원한 사랑 오늘부터 시작 ,World
셀트리온 코로나   치료제  유럽서 사용승인 받아,World
 아이폰으로 드론 조종할까   애플  드론시스템 특허  건 출원,World
EU 집행위  셀트리온 코로나   항체치료제 정식 승인 종합 ,World
미  전기차 세제지원 제동걸리나  여당내 야당  맨친 의원 반대,World
EU  한국 셀트리온의 코로나 항체치료제  렉키로나  사용 승인,World
EU  셀트리온 코로나 항체치료제 렉키로나 승인,World
 기후파괴 자동차  SUV만 골라 타이어 바람 뺀  환경단체,World
머스크  테슬라 주식 또 팔았다  천억 원 이상,World
 속보   EU집행위  셀트리온 항체치료제 렉키로나 승인 ,World
 머스크  테슬라 주식 또 팔아  천억 원 이상 ,World
독일 코로나   닷새째 최고속도 확산   차 확산 직격탄 ,World
농구하다 한국계 여학생에  풀스윙 펀치  가해자  NBA 선수 딸,World
머스크  테슬라주식  천억 또 팔았다,World
  코로나   신규감염    명 나흘째    명대   총    만    명,World
이재명  IMF때  억 천 주고 산 집 지금   억 가책 느껴 ,World
도시바   개사로 분할  발표   대기업 첫 사례,World
벨라루스 폴란드 국경 난민 사태 속 양측 군사 긴장 고조,World
아프간 IS K 본거지서 폭탄 테러 최소   명 사상,World
   스포츠 경기장 콘서트장 등 인원 제한 연내 완전히 푼다,World
대만 코로나   신규환자   명 총  만    명   사흘째 사망 제로,World
AZ  코로나   백신으로 이윤 내기로  주기적 유행병 되고 있어 ,World
  코로나 신규감염   명 본토   명  확산    무증상   명,World
   살 할머니     m  분 초   우승   분 안 넘기려 했는데 ,World
독일  확진  만명 넘자  미접종자 실내시설 출입금지 ,World
도시바  결국  해체  수순으로    한때는 일본 대표기업이었는데 ,World
미 올림픽 금메달리스트한테도  왔던 곳 돌아가  인종차별,World
베트남 거주 한국인  회사 공금     만원 카지노서 탕진 현지 경찰에  체포 ,World
 가서 때려  엄마 외침에  흑인 농구선수  시합 중 한국계 소녀 폭행,World
서유럽 곳곳 확진자  사상 최다  백신 미접종자  선별적 봉쇄  시작,World
중국  역사결의에 홍콩 대만 첫 언급 대만  정치적 주장 ,World
AZ   백신판매 모델 바꿔 이익 발생 개도국에겐 계속 이익 안남겨 ,World
일찍 자면 좋은거 아니었어  심장 건강에 좋은시간 따로 있다,World
블랙팬서  배우 백신 안맞아     입국 못해 제작 지연,World
  코로나   신규감염    명 나흘째    명대   총    만    명,World
초당  억 위안 쓸어 담던   광군제  빅테크 때리기 공급망 악화에 성장  뚝 ,World
농구하다 상대 학생 때린 흑인 선수와 부추긴 엄마   아빠는 전 KBL 용병,World
도시바   개사로 분할합니다   대기업으론 첫 사례,World
아프간 또  금요 예배  모스크 테러   여명 사상 종합 ,World
중국 공산당  중 전회서  종신집권의 길  다진 시진핑  풀어야 할  가지 과제는,World
 세상돋보기   지폐요  금 싸는 포장지 정도  남미 뒤덮은 살인적 인플레,World
기업 규제에 공산당 행사 숨죽인 중국 쇼핑 축제,World
벨라루스 사태에 국경장벽 논의하는 EU    이민정책 전환점 맞나,World
   m 달리기 우승한    세 할머니   분 안 넘기고 싶었는데 ,World
두 달째  불 구덩이  축구장    개 면적 초토화,World
 픽뉴스     년 만의 폭설   돌아온 카니발   열기구 타고      미터      살 할머니의 질주   불륜 남녀 채찍질,World
UFO인가    베이징 하늘에 나타난 핑크빛  렌즈운 ,World
알맹이 빠진  기후 총회       년   개 도시 잠긴다 ,World
벌써 GM 시총 추월  제 의 테슬라  리비안 돌풍,World
중국 선양시 등에 눈 폭탄      년 만에 최대 폭설 ,World
 BTS 공연표 경매했더니   만원     인권단체가 왜 ,World
 공동부유  눈치  성장세 꺾인   알리바바 쌍십일,World
 SNS핫피플     살 할머니의    m 질주  모든 순간이 마법   ,World
모더나  심근염 발생 화이자  배  위험보다 접종 이익 커 ,World
불륜커플이라고   인도네시아 공원서 회초리   대씩 공개 태형,World
이란  올해 아프간 난민    만명 본국으로 강제송환,World
일 도시바   개로 분할독립 인프라  디바이스 털어내고 반도체 집중,World
 마세라티 왜 들이받아    대 금수저  상대 차주 무차별 폭행,World
하루 확진  만명 넘은    백신 미접종자 실내시설 출입 제한 ,World
유럽의약품청  한국산 코로나   치료제 승인 권고,World
서유럽 곳곳 확진 신기록 백신 미접종자  봉쇄 정책  검토,World
먹었으면 어쩔뻔     억분의   확률  보석 랍스터 남다른 운명  영상 ,World
핵심은 병상 치료제    재확산  대비 분주한  ,World
몸무게    g 임신   주 초미숙아  기네스 올랐다,World
바이든    참전용사 최고수준 혜택 받게 할 것 ,World
어리둥절 남극 펭귄       밀려와  미아 된 사연,World
중국 최대 파운드리 SMIC 고위경영진 돌발인사 충격,World
 비디오머그  코로나 끝난 듯 대환장 파티 시작한 인도 근황,World
바이든표 사회복지 예산  미국 인플레이션 우려에 발목 잡히나,World
초장기집권 터닦은 시진핑  빈부격차 미중갈등 난제 산적,World
   코로나 대책  경구용 치료제    만 명분 확보 ,World
퇴근 후 문자하면 벌금 유럽 각국  연결되지 않을 권리  법제화,World
 추가 제재하면 가스관 잠글 것     난민사태  벨라루스  EU 위협,World
 백신 미접종자의 팬데믹     코로나  차 확산에  초비상 ,World
  역사결의에 타이완 홍콩 거론 타이완 반발  불가능한 정치적 주장 ,World
캐나다서    년 된 동전 발견  가장 오래됐다 ,World
벨라루스  가스 대란 오나  난민 관련 제재시 EU 공급 끊겠다 ,World
 시진핑 체제 확립  자화자찬한  공산당  정부 만족도     ,World
중국  시진핑 새시대  선언  대 지도자 반열,World
  홍색규제에 경기 급랭   공동부유 고도성장 사이 딜레마 커져,World
푸틴 등에 업은 벨라루스  EU가스관 끊겠다 ,World
모더나  우리 백신 심근염 위험  화이자  배 돌파감염보단 낫다 ,World
 위키리크스  어산지 옥중 결혼식 올린다,World
 영상     살  할머니의  이게 바로 달리기란다     m 세계기록,World
글로벌 인플레이션 공포 엄습 복합요인에 속수무책,World
 농구 도중 부딪쳤다고 이렇게 무자비한 주먹질  엄마가 부추겼다 ,World
 벌거벗었다  배꼽티  마트서 쫓아낸 직원   SNS 사진 보니,World
방사청장  KF    재협상      만족 인니 연체금 납부할 것 ,World
  시간 동안 눈 내린 중국   시간 걸어서 출근 ,World
 한국  석탄 사용으로 발생하는   인당 온실가스  세계  위 ,World
 스태그 공포  커질 땐 이 전략 월가 애널리스트 추천 투자법,World
 사람 공격하는 물고기  피라냐  브라질 남부서도 나타났다 이유는 ,World
빅테크 규제에 전력난 공급병목까지 조용했던   광군제,World
    마오쩌둥 시대처럼 시진핑 개인숭배 회귀 우려  BBC,World
바이든  치솟는 기름값에 비축유 카드  만지작 ,World
바이든       영웅들에 큰 빚  영원히 기억 ,World
 기네스북 등재    주 만에 태어난     아기 살아남아,World
중국   시진핑 사상으로 제 갈길 갈 것 ,World
 퇴근 후 연락하면 벌금  포르투갈  새 노동법 시행,World
 모든 성인에 부스터샷  바이든 구상에 CDC 국장  신중론 ,World
 영상  임신기간    주  일  몸무게    g로 태어난   남자 아기 기네스북에,World
미  유럽 동맹국에 경고  러시아의 우크라 침공 대비해야 ,World
   세 할머니 러너    m 세계 신기록   달리는 모든 순간이 마법 ,World
EU  중국 일대일로 견제 개발계획에   조원 투입한다,World
모더나 백신  남성 심근염 위험 높지만 돌파감염은 적어,World
기시다  분배정책  우선 대상 간호사 보육사 월급    오른다,World
 위키리크스  설립자 어산지  옥중 결혼식 올린다,World
중국 인민일보  반드시 통일   대만  자유민주 수호 ,World
 당 핵심   통일영도  장기집권 기반 다진 시진핑 미중관계  공동부유  대만 문제 등은 풀어야 할 과제,World
인도네시아 불륜녀  대중 앞에서   번 채찍질 영상 찍는 남자들,World
 영상   생존확률        주  일 만에 태어난 아기의 기적,World
리비안에 훈수 둔 머스크  진짜 시험은 대량생산 손익분기점 달성 ,World
 사이테크   기후위기 시대  공적  석탄 메탄  어떻게 만들어질까,World
 러시아가 우크라이나 침공할지도    다급한 외침에 EU 초긴장,World
 코로나 봉쇄는 노예제  백신저항 선봉에선 에릭 클랩턴,World
 네가 왜 여기에    남극 펭귄        헤엄쳐 뉴질랜드로,World
  연임  옹립식만 남은 시진핑  권위 위협할 대내외 난제는,World
  항소법원   의회폭동  백악관 문서 공개  일단 유예 ,World
헝가리  치솟는 에너지 값에 휘발유 경유값 상한제 도입,World
 서 한국인 남녀   외화벌이 혐의,World
디즈니도 올라탄 메타버스  가상 테마파크 시대  열릴까,World
베트남 인맥 총동원  막혔던 요소     톤 수입 길이 열렸다,World
 제재 땐 가스 끊겠다  벨라루스  EU에  으름장 ,World
간통죄로 채찍   대 맞은   쓰러졌다    공원서 공개 태형하는 이곳,World
 자민당  극우정당 유신회 접근    개헌 연대  모색하나  도쿄리포트 ,World
 World Now  중국  시진핑 새 시대  선언   년 만의  역사결의  의미는 ,World
 뉴스외전 뉴스 스토리  카자흐스탄  싼 전기료에 비트코인  채굴  성행,World
