title,category
디즈니  상륙 하루 전 IPTV 모바일 전용 요금제 내놓고 LGU  KT 신경전,IT
노인 낙상위험  AI 로 확 줄인다,IT
LG전자  차량용 AR 소프트웨어 별도 판매 시작한 배경은,IT
디즈니  맘껏 본다 KT   G 디즈니  초이스 요금제 출시,IT
 녹는 순간 더 단단  세계 첫 금속 용융점   조분의 초 관측 성공,IT
당근마켓  요소수 사기 불법 거래 대응 강화 법적 처벌도 가능,IT
테슬라 대항마  리비안   상장하자마자 포드 시가총액 제쳐,IT
넷플릭스  오징어게임  누릴 때 디즈니     만명 순증 그쳐,IT
증권가  컴투스 목표가 줄상향  메타버스 기업으로 도약 ,IT
 법원  애플    월 일까지 앱 외부결제 추가 ,IT
엔씨소프트   분기 영업이익    억원 전년비     ,IT
쿠팡플레이  월드컵 최종예선 UAE전 이어 이라크전도 생중계,IT
 달 을 삼킨 지구   일 밤  부분월식  펼쳐진다,IT
최고점 찍은 후  비트코인    이더리움    하락,IT
 블소  흥행 부진  엔씨소프트  영업익  반토막 에도 NFT 기대감에 장 중 상한가,IT
왓챠  AMA 독점 생중계 BTS 최고상 수상 여부 주목,IT
더블유게임즈   분기 영업익    억   전년비       ,IT
통신 사   분기 연속 합산 영업이익  조원 돌파  G 여전히 숙제,IT
  일IT템 고가논란 부른 애플  광택용천    삼성은 무료 ,IT
마인즈랩  공모가  만원 확정   일   일 일반청약 진행,IT
스페이스X  우주비행사 귀환 이틀만에   인조  또 우주로,IT
지난해 지식재산권 출원    위    의    배,IT
외국인 학자가 본  케이 팝 드라마  성공 비결,IT
 셀트리온   분기 실적 예상치 하회  분기 정상화 기대 ,IT
텐센트  메타버스 투자 확대   게임 플랫폼 구축 ,IT
 블소  흥행 실패  엔씨   분기 영업익    억원 전년      감소 상보 ,IT
 상보 엔씨  영업익    억원 전년      감소,IT
엔씨   Q 영업익    억원  블소   부진에 실적 빨간불,IT
 글로벌포스트    인플레이션 우려에 비트코인    만달러까지 급등,IT
엔씨   Q 영업익    억  블소   부진에 전년비     감소,IT
디어  전동킥보드  자동주차  기술 개발,IT
로슈  아두헬름보다 저렴한 알츠하이머 치료제 출시할 것 ,IT
 생방송 중 신음 소리가    여성 BJ  남성 팬과 성관계 의혹,IT
IPO 기대주  리비안   상장 시가총액  천억달러 돌파,IT
위기의 엔씨소프트   분기 영업익 전년   반토막 ,IT
 메디포스트  내년 국내외 임상 순항 시 주가 상승 기대 ,IT
 아하  우주  몇십억 년 저편에서 날아온  중력파 쓰나미  역대 최다 검출,IT
일본 장악한  라인    주년    이제는 AI로  넥스트 레벨  꿈꾼다,IT
 외부결제 열어라   법원  국회 압박에 애플 꺾일까 IT썰 ,IT
더블유게임즈  사상 최대 분기 순이익 기록,IT
엔씨   블소  효과 제한적   분기 매출     억원 전년비     ,IT
 제 의 테슬라  리비안   시총    조원 으로 상장 포드 넘었다,IT
애플  iOS      베타 버전 공개    아동 보호 기능 적용,IT
KT LGU  SKB IPTV 사  이번에는  셋톱박스 로 삼파전,IT
너무 늦게 혹은 일찍 자면 심장병 확률 치솟는다 과학을읽다 ,IT
배틀그라운드vs리니지 엔씨 크래프톤  게임대장  놓고 한판승부,IT
한국어 기원은     년  중국 동북부 요하의 농경민,IT
 이 보험 왜 가입했지   이런 속앓이가 진짜 없어진다면,IT
 멈춰선 네 마리 용   수익성 입증  시험대 오른 AI 기업들,IT
 친절한B씨  할인  쏟아붓는  우버 티맵의 택시  우티  이번엔 다를까,IT
파운드리 키우는 삼성 SK  물류대란 원자재값 상승에 장비 수급  곤혹 ,IT
 OTT 토크쇼     왓챠는 안될꺼야   물음표 느낌표 로 바꿨다 ,IT
KT     억 사고 보상금에도  기존 배당 정책 유지 ,IT
 분기  주춤 한 넷마블  신사업으로 반등 노린다,IT
 유용하 기자의 사이언스 톡  인기식당의 운명  창업 시점에 달렸다 ,IT
눈 예보가 빗나가는 건 수증기  g의 변덕 때문,IT
면역력 떨어지는 환절기 챙겨야 할 예방접종은,IT
 이젠 워케이션 시대가 온다  에어비앤비 창업자가 본 미래,IT
대기업도 인력유출에 떤다     개발자가 갑  특급대우 보장 ,IT
 배그 뉴스테이트  오늘   일  출시  리니지W 넘고 정상탈환할까 ,IT
내일 국내 OTT 론칭하는 디즈니플러스     소비자 눈높이 맞추는 게 고민이었다 ,IT
자체 칩 탑재해 성능 UP  가성비 하나만큼은 압권,IT
안경 다리 걸치는 귀 높이까지 계산  내 얼굴에 딱 맞는   D 프린터  안경,IT
게임이 변신한 애니  오징어게임 밀어냈다,IT
반기문  원전 없이 탄소중립 불가능 과학기술 불가결 ,IT
  G  끌고  신사업  밀고 SKT KT LGU   영업익  조 벽 또 넘었다,IT
서울대 연구진  면역체계  음식물 관계 분자적 규명,IT
 당신이 먹은 것이 곧 당신  분자 수준에서 첫 확인,IT
대한민국 표준시  다섯 번째  세계협정시  되다 ,IT
 영상     만원 싸다   블프에 몰린 소비자  가전 직구 피해  주의보 ,IT
KT 구현모 대표    시간 모두의 일상이 되는 AI  추진한다,IT
    만원 넘는데  개월이나 대기  초호화  홈PC방  열풍,IT
대선 출범식에 등장한 서빙로봇  어  중국산이네,IT
 인앱결제 와 전쟁 스위니 에픽게임즈 대표    일 한국에 온다,IT
  월  일 빼빼로데이  이커머스 할인  박  터지는 날 ,IT
보톡스  위 휴젤  허가취소 날벼락  시장 지각변동 예고,IT
KT  현대HCN 인수 효과   유료방송  위 격차 더 벌려,IT
스페이스X처럼  재사용 로켓  개발키로   당정  우주  드라이브 종합 ,IT
 이걸 아직도 팔아   삼성  방탄소년단폰    만원 떨이,IT
 토양어선 을 아세요      뺏고 빼앗기는 스타트업 개발자 전쟁,IT
내일 국내 OTT 론칭하는 디즈니플러스     소비자 눈높이 맞추는 게 고민이었다 ,IT
 G 덕에 이통 사 합산 영업익  조 또 넘었다,IT
  G 소외지역 줄인다  농어촌공동망   일 시범상용화,IT
이동음압병동에서 감염 동선 추적  면역증강제까지   코로나에 맞선 빛나는 노력엔  속도 와  혁신  있었다,IT
재사용 가능 로켓 한국서도 만든다,IT
 침술로 사이토카인 폭풍 치료 가능  하버드  코로나 희소식,IT
택시 단체  카카오 상생안 거부  청문회 열라 ,IT
 한국 봉 될라   수익 독식 넷플릭스  오징어게임  과연 보상할까,IT
 게임하며 돈 번다  P E가 일으킨 게임계 블록체인 혁명,IT
LG  구광모 회장 단독 대표체제 전환  권영수 후임에 관심 집중,IT
 보툴렉스  허가 취소 위기 휴젤  식약처 무리한 해석  법정 대응 불사 ,IT
 단독  샤오미    만원대 LTE 스마트폰  레드미    국내 출시,IT
카카오페이   분기    억 적자  영업비로  천억 넘게 썼다,IT
넷마블   분기 스핀엑스 인수 효과 신작 출시로  반등  예고 종합 ,IT
암호화폐  디카르고  유통량 조작 논란 또 드러난 공시 허점,IT
호반 품 안긴 대한전선  무상감자 유증으로 신사업  총알  채운다,IT
엔비디아  차세대 완전자율주행차 기술 선보여,IT
 배달비  만원 시대인데  라이더 노조  안전운임 더 달라   난폭운전은 ,IT
넥슨지티   분기 호실적   서든어택 매출 ,IT
대한민국 표준시  다섯 번째  세계협정시  되다 ,IT
 보톡스  위  휴젤 품목 허가 취소 또 요동치는 보톡스 시장,IT
내년 갤럭시 시간표 나왔다   월 S  보급형   월 S   공개,IT
아이폰 닦는 천  만원에 파는 애플 삼성  이런 걸 돈 받나 ,IT
조남준 싱가포르 난양공대 교수  크로스 이코노미로 새로운 부가가치 창출할 때 ,IT
 분기 진땀뺀 넷마블   메타버스 블록체인  신사업 승부수 종합 ,IT
구글   자 결제 허용했지만 수수료         과도한 통행료  논란 계속,IT
이광형 KAIST 총장 등  벤처밸리 만든 하버드처럼   한국 대학도 소득  만달러 시대 선도를 ,IT
배현민 KAIST 교수    실리콘밸리에  개 스타트업   국가경쟁력 강화에 기여 자부심 ,IT
택시  단체  카카오 상생안 거부   청문회 개최해야 ,IT
카카오페이  거래액 매출  분기만에 작년 넘어  비용 증가에 적자 ,IT
 체르노빌 사고  베니스 흑사병에서 얻은 교훈 코로나   대응에도 요긴했다 ,IT
카겜 이어 컴투스 게임빌도 NFT 거래소 만든다   게임업계 새 성장동력으로 블록체인에  올인 ,IT
넷마블   분기 영업이익  뚝   스핀엑스 편입 기존작 글로벌 흥행 기대  종합 ,IT
세계최대 VC가 투자방식 바꾼 이유  아이티라떼 ,IT
 IR종합   마블 에 잡힌 넷마블   분기 주춤  블록체인 게임  개발 본격화,IT
 전자회사로 알았던 삼성  이젠 바이오로 우뚝 ,IT
한국도 재사용 액체로켓 개발 나선다,IT
셀트리온   분기 영업익     억원 작년 동기 대비       ,IT
 넷마블도 NFT 게임  내년 초 뚜껑 연다,IT
 엔비디아는 이제 AI 넘어선 종합컴퓨팅회사 ,IT
 탈통신 의 이면 이익  조 돌파  투자는 줄어,IT
내년 갤럭시 시간표 나왔다   월 S  보급형   월 S   공개,IT
아이폰 닦는 천  만원에 파는 애플 삼성  이런 걸 돈 받나 ,IT
비덴트 빗썸  초록뱀미디어에 전략적 투자   NFT사업 본격화,IT
요소수 품귀현상에 친환경차 전환 가속 붙나 ,IT
셀트리온   분기 연결매출     억원 전년         ,IT
SKT 커머스  분기 매출     억원     번가  적자전환 ,IT
카카오모빌리티 상생안 제시에도 택시 업계  수용할 수 없다 ,IT
 종합  넷마블  신작 부진에 주춤  분기 이 악문다,IT
  게임빌 컴투스홀딩스 로 내년 신작 블록체인 안착  NFT 시장 연다   IT돋보기 ,IT
비트코인 사자마자    억 날린 넥슨 지금 뚜껑 열어보니,IT
 몸값    조  스노우플레이크    클라우드 시장  메기  되나,IT
재사용 가능한 누리호 엔진 개발한다,IT
LG  구광모 단독 대표 체제   권영수 사임,IT
TSMC  대만 남부에 반도체 공장 신설,IT
비덴트 빗썸  초록뱀미디어에    억원 투자 NFT 메타버스 사업 본격화,IT
    억 예타  SMR   전문가들  통과는 낙관  개발 서둘러야 ,IT
 신작이냐 메타버스 신사업이냐  갈림길 선 게임업계,IT
카카오모빌리티 손 뿌리친 택시 단체  청문회 열어야 ,IT
 DD 퇴근길  여전히  핫 한 오겜  시즌 로 성기훈 돌아온다 ,IT
셀트리온   분기 매출     억 영업이익     억,IT
악재 또 터졌다  보톡스  위  휴젤에 무슨 일이,IT
휴젤  누계 매출액     억원 전년        ,IT
 외산 넷플릭스와 국산 SKB 싸움 이 가린 쟁점들,IT
항우연 원장  누리호 성공시     짜리 달착륙선 보낼 수 있어 ,IT
 갤S   FE  내년  월 유럽 출시  갤S    마케팅 효과 극대화 ,IT
카카오 상생안에 택시단체  재탕이냐   청문회 열어야 ,IT
마이크로디스플레이용 포토레지스트 소재 국산화 성공,IT
 위장에 쏙 들어갔다 쑥 빠져나온다  초미세 약물전달체 등장,IT
 성공한 덕후  던파맨  지휘봉 잡으니 넥슨  분기 성적표가 달라졌다,IT
구글 메타도 가세 스마트시계 경쟁  점입가경 ,IT
데브시스터즈   Q 매출    억원 전년       ,IT
중환자 열흘새    명 늘면서 남은 병상    개   최악의 경우  주 안에 꽉 찬다 ,IT
리비안    일 나스닥 상장 공모가   달러 확정,IT
엔비디아   년 전 출시했던 그래픽 카드  RTX       재출시   왜 ,IT
넷플릭스의 다음 카드는 게임  게임이 할리우드보다 크다 ,IT
빗썸 코인원  운명의 한주   가상자산 사업자 수리될까,IT
  G 신사업 쌍끌이 에 통신 사 표정관리   영업익  조시대 안착,IT
 통신비  년간   만원 아꼈다  자급제폰에 알뜰요금제 가입하니  꿀조합 ,IT
 공시 의무 없다 는 업비트 방치되는 투자자 피해,IT
넷마블   분기 숨고르기   신작 메타버스로 돌파구 마련,IT
  상무부  SK하이닉스 반도체 자료 게시  메모리 반도체 수급 안정적 ,IT
 핵잼 사이언스   적이다  공습경보 발령  꿀벌이 말벌떼 공격 막는 방법,IT
 명 중  명이  G 쓰는데  통신사  돈 벌고 투자는 뒷전,IT
카카오페이   분기 영업손실   억 인프라 확장  MTS 등 비용  상보 ,IT
   살  서든어택  심상찮네  넥슨지티   분기 영업익   억원  흑자전환 ,IT
당정     t 재사용 로켓 개발  어디까지 사실일까  팩트체크 ,IT
 쿠키런 돌풍  데브시스터즈   분기 영업익   억 원   흑자전환,IT
TSMC    파운드리 팹     년 착공 소니  지분     확보,IT
셋 중 한명은  G   내년     비중 넘는다,IT
보툴리눔제제 행정처분에  휴젤  소송 예고 식약처  유통 관행이면 법 어겨도 되나 ,IT
데브시스터즈   분기 매출       껑충  쿠키런 킹덤 오븐브레이크  쌍끌이 ,IT
 갤S  FE  월 유럽  월 갤S    내년 삼성 갤럭시 시간표 구체화,IT
통신 사   G 가입자 늘고 설비투자는 줄었다 왜 ,IT
통신 사 합산 영업익  Q 연속  조 돌파   G 비통신 쌍끌이   IT돋보기 ,IT
넷플릭스 부사장  SKB와 만나겠다더니 다음날 출국   망 사용료  갈등 격화,IT
 IT돋보기  라인  전세계  억명 쓴다 초당 오가는 메시지만   만건,IT
 나는 한국인  재산  조   IT 거물 한국 온다  구글 애플 연대 행보,IT
 잇써보니  나도 웹툰작가 될 수 있을까   네이버 AI페인터로 자동채색,IT
 떨어트리면 주머니 털린다     만원 아이폰 화면 수리비가 무려 ,IT
 쿠키런이 효자네  데브시스터즈   Q 매출    억  전년보다         상보 ,IT
넷플릭스   오징어 게임  시즌  만든다,IT
인도 첫 자국산  G 스마트폰 공개,IT
SK실트론  향후  년간 미국 웨이퍼 증설에  천억원 투자 계획 ,IT
SK온   꿈의 배터리  세계 첫 생산   구반반 배터리  시대 개막,IT
폰 카메라  개 시대   삼성 소니  CIS 투자 강화,IT
코로나 치료제까지 만든  영리한 화이자   표류하는 국산 치료제 백신,IT
택시 단체  카카오 상생안 수용 못 해  프로멤버십 폐지하라 ,IT
 백신 부작용  우려 커지자  이상반응 논의 전문가 포럼 열린다,IT
화이자 코로나 백신 임상 부실 의혹 방역당국  회사 해외 반응 봐야 ,IT
 NFT 국내 게임사   위메이드  국내에  플레이 투 언  열풍을 몰고 오기까지,IT
 중국 메타버스 NFT     트렌드 키워드 모두 가진 펄어비스,IT
코본  반도체 단일벽 나노 소재 개발,IT
 에 쫓기고  트럼프 에 발목    달 착륙 탐사  년 연기 ,IT
얀센 모회사 존슨앤존슨 CEO  애플 이사회 합류,IT
셀바스AI  메타버스 NFT 시장 진출 공식 발표   메타버스 랩  신설,IT
 나는 한국인  외친 팀 스위니 에픽게임즈 대표  한국 온다,IT
 오징어게임 시즌   성기훈 돌아온다  넷플릭스  검토 중 ,IT
애플  iOS      베타 버전 출시 아동 보호 기능 추가,IT
 메모리 공급과잉 없다  SK하이닉스  생산량 확대,IT
MS  크롬북 대항마  서피스 랩톱 SE  공개  가격    달러 ,IT
넷플릭스   오징어 게임  시즌  만든다,IT
인도 첫 자국산  G 스마트폰 공개,IT
 랩큐멘터리  쓰다버린 물  지구 살리는 에너지로 바꾼다,IT
포스코케미칼  중국 인조흑연 음극재 회사 지분     인수,IT
SK텔레콤  통신 NEW ICT 고른 성장세    분기 영업이익     억원,IT
 OLED 신약개발  활용 국산 분석장비 개발 청신호,IT
하정우 네이버 소장  생태계 잘 만들어 세계  위 AI국가 도약을 ,IT
 지금은 기후위기   알고  예측하고  경고하고  행동해야  하는데 현실은 전혀,IT
SKT  인적분할 전 마지막 성적표는   분기 영업익  천억       ,IT
스페이스X 처럼 재사용 로켓 개발하고 우주 전담기구 논의   당정  우주 독립  드라이브,IT
 통신 신사업 날았다  SK텔레콤   분기 영업익 전년      ,IT
열화상카메라에 찍힌 내 얼굴  불안해  이런 걱정 덜었다,IT
누리호 뒤이을 차세대 우주발사체  핵심 기술  연구 시작한다,IT
SK하이닉스   에  메모리반도체  수급 안정적 공급난 원인 아냐  강조,IT
 이슈분석 소부장 수혜에 주목  업계  신규 제품 준비 완료 ,IT
